Date,Stock1,Stock2,Stock3,Stock4,Stock5,Stock6,Stock7,Stock8,Stock9,Stock10,Stock11,Stock12,Stock13,Stock14,Stock15,Stock16,Stock17,Stock18,Stock19,Stock20,Stock21,Stock22,Stock23,Stock24,Stock25,Stock26,Stock27,Stock28,Stock29,Stock30,Stock31,Stock32,Stock33,Stock34,Stock35,Stock36,Stock37,Stock38,Stock39,Stock40,Stock41,Stock42,Stock43,Stock44,Stock45,Stock46,Stock47,Stock48,Stock49,Stock50,Stock51,Stock52,Stock53,Stock54,Stock55,Stock56,Stock57,Stock58,Stock59,Stock60,Returns
2014-04-04,IVG Immobilien GmbH,AIB Group PLC,Solarworld AG,Arcandor AG,Permanent TSB Group Holdings PLC,Imagination Technologies Group PLC,Banca Piccolo Credito Valtellinese Scarl,Outokumpu OYJ,National Bank of Greece SA,Nokia OYJ,Titan Cement Co SA,Premier Foods PLC,Chemring Group PLC,Orange Belgium SA,Bank of Ireland Group PLC,Eurobank Ergasias SA,Banca Monte dei Paschi di Siena SpA,Genmab A/S,REC Silicon ASA,Eniro AB,Vedanta Resources PLC,RCS MediaGroup SpA,Norske Skogindustrier ASA,Heidelberger Druckmaschinen AG,Serco Group PLC,TGS NOPEC Geophysical Co ASA,D/S Norden A/S,Meyer Burger Technology AG,Marfin Investment Group Holdings SA,Ophir Energy PLC,K+S AG,Brenntag AG,Evraz PLC,Melrose Industries PLC,SGL Carbon SE,Jyske Bank A/S,Eurofins Scientific SE,Oxurion NV,Santander Bank Polska SA,WH Smith PLC,Rieter Holding AG,William Hill PLC,Iliad SA,Stolt-Nielsen Ltd,Randgold Resources Ltd,BNP Paribas SA,Syngenta AG,Johnston Press PLC,Evonik Industries AG,Smurfit Kappa Group PLC,Acerinox SA,EXOR NV,Orpea,UnipolSai Assicurazioni SpA,Dialog Semiconductor PLC,Vonovia SE,Rolls-Royce Holdings PLC,OCI NV,Cie Plastic Omnium SA,Petroleum Geo-Services ASA,0.035313525155642844
2014-04-15,IVG Immobilien GmbH,AIB Group PLC,Solarworld AG,Imagination Technologies Group PLC,Permanent TSB Group Holdings PLC,Arcandor AG,Outokumpu OYJ,Banca Piccolo Credito Valtellinese Scarl,Dexia SA,Nokia OYJ,National Bank of Greece SA,Orange Belgium SA,Titan Cement Co SA,Banca Monte dei Paschi di Siena SpA,Evraz PLC,Eurobank Ergasias SA,Bank of Ireland Group PLC,Chemring Group PLC,Premier Foods PLC,Vedanta Resources PLC,Genmab A/S,Meyer Burger Technology AG,REC Silicon ASA,Johnston Press PLC,Eniro AB,Serco Group PLC,TGS NOPEC Geophysical Co ASA,K+S AG,Norske Skogindustrier ASA,D/S Norden A/S,SGL Carbon SE,Oxurion NV,Brenntag AG,Straumann Holding AG,Rolls-Royce Holdings PLC,Telekom Austria AG,Orpea,Jyske Bank A/S,Santander Bank Polska SA,Eurofins Scientific SE,BNP Paribas SA,RCS MediaGroup SpA,Smurfit Kappa Group PLC,Acerinox SA,Evonik Industries AG,Iliad SA,Rieter Holding AG,Kenmare Resources PLC,Syngenta AG,Eramet,WH Smith PLC,Alten SA,Heidelberger Druckmaschinen AG,Ophir Energy PLC,Melrose Industries PLC,Prosafe SE,Sonova Holding AG,Sonova Holding AG.1,Marfin Investment Group Holdings SA,Randgold Resources Ltd,-0.05775486854726765
2014-04-24,IVG Immobilien GmbH,AIB Group PLC,Permanent TSB Group Holdings PLC,Imagination Technologies Group PLC,Solarworld AG,National Bank of Greece SA,Arcandor AG,Banca Piccolo Credito Valtellinese Scarl,Outokumpu OYJ,Eurobank Ergasias SA,Banca Monte dei Paschi di Siena SpA,Orange Belgium SA,Genmab A/S,REC Silicon ASA,Nokia OYJ,Norske Skogindustrier ASA,Bank of Ireland Group PLC,Dexia SA,Premier Foods PLC,Meyer Burger Technology AG,Titan Cement Co SA,Vedanta Resources PLC,Eniro AB,Chemring Group PLC,D/S Norden A/S,Johnston Press PLC,Abengoa SA,Janus Henderson Group PLC,TGS NOPEC Geophysical Co ASA,Santander Bank Polska SA,K+S AG,Rieter Holding AG,Serco Group PLC,Brenntag AG,Solocal Group,Acciona SA,Orpea,Cie Plastic Omnium SA,Straumann Holding AG,Mediclinic International PLC,Inmobiliaria Colonial Socimi SA,Telekom Austria AG,Smurfit Kappa Group PLC,Evonik Industries AG,Alten SA,Ocado Group PLC,SGL Carbon SE,Jyske Bank A/S,RCS MediaGroup SpA,AGFA-Gevaert NV,Acerinox SA,Evraz PLC,Sonova Holding AG,Sonova Holding AG.1,Rolls-Royce Holdings PLC,Metropole Television SA,Technicolor SA.1,Ambu A/S,Hargreaves Lansdown PLC,FLSmidth & Co A/S,0.017423805949011065
2014-05-05,AIB Group PLC,IVG Immobilien GmbH,Permanent TSB Group Holdings PLC,Solarworld AG,Imagination Technologies Group PLC,National Bank of Greece SA,Arcandor AG,Outokumpu OYJ,Eurobank Ergasias SA,Banca Piccolo Credito Valtellinese Scarl,Norske Skogindustrier ASA,Banca Monte dei Paschi di Siena SpA,Titan Cement Co SA,Premier Foods PLC,Nokia OYJ,REC Silicon ASA,Genmab A/S,D/S Norden A/S,Orange Belgium SA,Bank of Ireland Group PLC,Chemring Group PLC,Eniro AB,Santander Bank Polska SA,Vedanta Resources PLC,K+S AG,Rieter Holding AG,Abengoa SA,Alten SA,Johnston Press PLC,Janus Henderson Group PLC,Evonik Industries AG,Orpea,Solocal Group,Serco Group PLC,Evraz PLC,Rolls-Royce Holdings PLC,Acciona SA,Straumann Holding AG,Galapagos NV,Mediclinic International PLC,EXOR NV,Bouygues SA,NMC Health PLC,Kenmare Resources PLC,TGS NOPEC Geophysical Co ASA,Areva SA,Coloplast A/S,Stolt-Nielsen Ltd,Jyske Bank A/S,Cie Plastic Omnium SA,Brenntag AG,Lottomatica SpA,Acerinox SA,Drax Group PLC,Meyer Burger Technology AG,RCS MediaGroup SpA,Sonova Holding AG,Sonova Holding AG.1,BNP Paribas SA,Temenos AG,-0.0010160470871989327
2014-05-14,AIB Group PLC,Permanent TSB Group Holdings PLC,Solarworld AG,IVG Immobilien GmbH,Eurobank Ergasias SA,National Bank of Greece SA,Arcandor AG,Premier Foods PLC,Norske Skogindustrier ASA,Outokumpu OYJ,Imagination Technologies Group PLC,REC Silicon ASA,Banca Piccolo Credito Valtellinese Scarl,Titan Cement Co SA,Banca Monte dei Paschi di Siena SpA,Dexia SA,Bank of Ireland Group PLC,Nokia OYJ,D/S Norden A/S,Orange Belgium SA,K+S AG,Straumann Holding AG,Genmab A/S,Vedanta Resources PLC,Eniro AB,Chemring Group PLC,Rieter Holding AG,Santander Bank Polska SA,Orpea,Solocal Group,Janus Henderson Group PLC,Ocado Group PLC,Lottomatica SpA,Evonik Industries AG,Temenos AG,Acciona SA,Abengoa SA,Meyer Burger Technology AG,Cie Plastic Omnium SA,Alten SA,Bouygues SA,Evraz PLC,SGL Carbon SE,Bucher Industries AG,BNP Paribas SA,Drax Group PLC,Serco Group PLC,Metropole Television SA,Galapagos NV,RCS MediaGroup SpA,Eurofins Scientific SE,Arnoldo Mondadori Editore SpA,Acerinox SA,Smurfit Kappa Group PLC,Petropavlovsk PLC,Brenntag AG,Rolls-Royce Holdings PLC,Hiscox Ltd,Sonova Holding AG.1,Sonova Holding AG,-0.006502391002409676
2014-05-23,Solarworld AG,AIB Group PLC,Permanent TSB Group Holdings PLC,Arcandor AG,Dexia SA,Eurobank Ergasias SA,IVG Immobilien GmbH,Norske Skogindustrier ASA,Imagination Technologies Group PLC,Banca Monte dei Paschi di Siena SpA,National Bank of Greece SA,Outokumpu OYJ,Banca Piccolo Credito Valtellinese Scarl,Bank of Ireland Group PLC,Premier Foods PLC,Johnston Press PLC,Orange Belgium SA,Vedanta Resources PLC,D/S Norden A/S,Titan Cement Co SA,Eniro AB,K+S AG,Evraz PLC,Straumann Holding AG,REC Silicon ASA,Abengoa SA,Ocado Group PLC,Meyer Burger Technology AG,Orpea,Rieter Holding AG,Evonik Industries AG,Alten SA,Genmab A/S,Janus Henderson Group PLC,Sacyr SA,Lottomatica SpA,Peugeot SA,Santander Bank Polska SA,Acciona SA,BG Group Ltd,Bucher Industries AG,Metropole Television SA,Chemring Group PLC,Eurofins Scientific SE,RCS MediaGroup SpA,RSA Insurance Group PLC,Galapagos NV,Polymetal International PLC,Danske Bank A/S,Cie Plastic Omnium SA,Solocal Group,Sydbank A/S,Temenos AG,Drax Group PLC,NMC Health PLC,Faurecia SA,Arnoldo Mondadori Editore SpA,Rolls-Royce Holdings PLC,1&1 Drillisch AG,TGS NOPEC Geophysical Co ASA,-0.018529908287442547
2014-06-03,Solarworld AG,AIB Group PLC,Permanent TSB Group Holdings PLC,IVG Immobilien GmbH,Eurobank Ergasias SA,Norske Skogindustrier ASA,Premier Foods PLC,Imagination Technologies Group PLC,National Bank of Greece SA,Outokumpu OYJ,Banca Monte dei Paschi di Siena SpA,Banca Piccolo Credito Valtellinese Scarl,Dexia SA,Titan Cement Co SA,Bank of Ireland Group PLC,Eniro AB,Meyer Burger Technology AG,Solocal Group,Johnston Press PLC,K+S AG,Evraz PLC,Arcandor AG,REC Silicon ASA,Abengoa SA,Orange Belgium SA,Vedanta Resources PLC,Straumann Holding AG,Evonik Industries AG,Bucher Industries AG,Janus Henderson Group PLC,D/S Norden A/S,Peugeot SA,Ocado Group PLC,Alten SA,Chemring Group PLC,Genmab A/S,Lottomatica SpA,Polymetal International PLC,Sacyr SA,BG Group Ltd,Galapagos NV,Rieter Holding AG,Eurofins Scientific SE,Basilea Pharmaceutica AG,Cie Plastic Omnium SA,Sydbank A/S,Orpea,Metropole Television SA,Faurecia SA,UnipolSai Assicurazioni SpA,Danske Bank A/S,RSA Insurance Group PLC,Temenos AG,TGS NOPEC Geophysical Co ASA,EXOR NV,Unicredit SpA,Acerinox SA,Prosafe SE,A2A SpA,KION Group AG,0.03842608611380041
2014-06-12,AIB Group PLC,Solarworld AG,Permanent TSB Group Holdings PLC,Eurobank Ergasias SA,Norske Skogindustrier ASA,Imagination Technologies Group PLC,Premier Foods PLC,National Bank of Greece SA,Banca Monte dei Paschi di Siena SpA,Outokumpu OYJ,Eniro AB,Banca Piccolo Credito Valtellinese Scarl,Bank of Ireland Group PLC,IVG Immobilien GmbH,Solocal Group,Arcandor AG,Titan Cement Co SA,Meyer Burger Technology AG,REC Silicon ASA,K+S AG,Johnston Press PLC,Vedanta Resources PLC,Abengoa SA,Evraz PLC,Orange Belgium SA,Punch Taverns Ltd,Ocado Group PLC,Straumann Holding AG,D/S Norden A/S,Janus Henderson Group PLC,Evonik Industries AG,Peugeot SA,Bucher Industries AG,Alten SA,Galapagos NV,BG Group Ltd,Lottomatica SpA,Metropole Television SA,Basilea Pharmaceutica AG,Sacyr SA,Orpea,Faurecia SA,Eurofins Scientific SE,Chemring Group PLC,Sydbank A/S,Cie Plastic Omnium SA,Temenos AG,Polymetal International PLC,KION Group AG,1&1 Drillisch AG,Genmab A/S,SGL Carbon SE,Smurfit Kappa Group PLC,Danske Bank A/S,UnipolSai Assicurazioni SpA,A2A SpA,Davide Campari-Milano SpA,APERAM SA,UPM-Kymmene OYJ,EXOR NV,0.0017990521505004504
2014-06-23,Solarworld AG,AIB Group PLC,Permanent TSB Group Holdings PLC,Norske Skogindustrier ASA,Eurobank Ergasias SA,Premier Foods PLC,Banca Monte dei Paschi di Siena SpA,Imagination Technologies Group PLC,National Bank of Greece SA,Outokumpu OYJ,IVG Immobilien GmbH,Titan Cement Co SA,Eniro AB,Bank of Ireland Group PLC,Meyer Burger Technology AG,Banca Piccolo Credito Valtellinese Scarl,Evraz PLC,Solocal Group,Arcandor AG,Abengoa SA,Straumann Holding AG,Peugeot SA,Johnston Press PLC,K+S AG,Vedanta Resources PLC,Evonik Industries AG,Orange Belgium SA,D/S Norden A/S,Janus Henderson Group PLC,Bucher Industries AG,REC Silicon ASA,Galapagos NV,Ocado Group PLC,Punch Taverns Ltd,Sacyr SA,Cie Plastic Omnium SA,BG Group Ltd,Eurofins Scientific SE,Rieter Holding AG,Alten SA,Polymetal International PLC,Basilea Pharmaceutica AG,1&1 Drillisch AG,Sydbank A/S,SGL Carbon SE,RSA Insurance Group PLC,Orpea,TGS NOPEC Geophysical Co ASA,AVEVA Group PLC,Metropole Television SA,Faurecia SA,KION Group AG,Lottomatica SpA,A2A SpA,Danske Bank A/S,Smurfit Kappa Group PLC,Davide Campari-Milano SpA,Temenos AG,Rheinmetall AG,Nobel Biocare Holding AG.1,-0.005404836062627738
2014-07-02,Solarworld AG,Eurobank Ergasias SA,AIB Group PLC,Permanent TSB Group Holdings PLC,National Bank of Greece SA,Imagination Technologies Group PLC,Premier Foods PLC,Norske Skogindustrier ASA,Banca Monte dei Paschi di Siena SpA,IVG Immobilien GmbH,Titan Cement Co SA,Outokumpu OYJ,Evraz PLC,Bank of Ireland Group PLC,Eniro AB,Banca Piccolo Credito Valtellinese Scarl,Meyer Burger Technology AG,REC Silicon ASA,Ocado Group PLC,Johnston Press PLC,Orange Belgium SA,K+S AG,Abengoa SA,Peugeot SA,Janus Henderson Group PLC,D/S Norden A/S,Arcandor AG,Galapagos NV,Solocal Group,Dexia SA,Evonik Industries AG,Cie Plastic Omnium SA,Straumann Holding AG,Sydbank A/S,Basilea Pharmaceutica AG,Alten SA,Metropole Television SA,Vedanta Resources PLC,Faurecia SA,Punch Taverns Ltd,Tomra Systems ASA,Sacyr SA,Tullow Oil PLC,SGL Carbon SE,Public Power Corp SA,Colt Group SA,Bucher Industries AG,UPM-Kymmene OYJ,Centamin PLC,BG Group Ltd,AVEVA Group PLC,Royal Imtech NV,RSA Insurance Group PLC,Orpea,1&1 Drillisch AG,Delhaize Group SCA,Nobel Biocare Holding AG.1,Seat Pagine Gialle SpA,Rieter Holding AG,Hargreaves Lansdown PLC,-0.044322246956293755
2014-07-11,Solarworld AG,AIB Group PLC,Eurobank Ergasias SA,Banca Monte dei Paschi di Siena SpA,Permanent TSB Group Holdings PLC,Imagination Technologies Group PLC,IVG Immobilien GmbH,Outokumpu OYJ,Titan Cement Co SA,Norske Skogindustrier ASA,Premier Foods PLC,National Bank of Greece SA,Arcandor AG,Evraz PLC,Abengoa SA,Eniro AB,Bank of Ireland Group PLC,Peugeot SA,REC Silicon ASA,K+S AG,Banca Piccolo Credito Valtellinese Scarl,Meyer Burger Technology AG,Johnston Press PLC,Galapagos NV,Ocado Group PLC,Basilea Pharmaceutica AG,Royal Imtech NV,Orange Belgium SA,D/S Norden A/S,Evonik Industries AG,Janus Henderson Group PLC,Solocal Group,Alten SA,Faurecia SA,Cie Plastic Omnium SA,Colt Group SA,Straumann Holding AG,Tomra Systems ASA,Bucher Industries AG,Punch Taverns Ltd,SGL Carbon SE,Sydbank A/S,Orpea,Sacyr SA,Tullow Oil PLC,Vedanta Resources PLC,Metropole Television SA,Public Power Corp SA,UPM-Kymmene OYJ,Rieter Holding AG,Technicolor SA.1,RSA Insurance Group PLC,AVEVA Group PLC,Kemira OYJ,Corbion NV,KION Group AG,BG Group Ltd,Georg Fischer AG,Rolls-Royce Holdings PLC,Polymetal International PLC,-0.03781872889222765
2014-07-22,AIB Group PLC,Eurobank Ergasias SA,Banca Monte dei Paschi di Siena SpA,Imagination Technologies Group PLC,Solarworld AG,Outokumpu OYJ,Eniro AB,Permanent TSB Group Holdings PLC,IVG Immobilien GmbH,Premier Foods PLC,Arcandor AG,National Bank of Greece SA,Evraz PLC,Titan Cement Co SA,Norske Skogindustrier ASA,Ocado Group PLC,Abengoa SA,Banca Piccolo Credito Valtellinese Scarl,REC Silicon ASA,Bank of Ireland Group PLC,Peugeot SA,Galapagos NV,D/S Norden A/S,Solocal Group,K+S AG,Meyer Burger Technology AG,Basilea Pharmaceutica AG,Orange Belgium SA,Straumann Holding AG,Janus Henderson Group PLC,Royal Imtech NV,Evonik Industries AG,Johnston Press PLC,Public Power Corp SA,Arnoldo Mondadori Editore SpA,Alpha Bank AE,Sacyr SA,Colt Group SA,Cie Plastic Omnium SA,Vedanta Resources PLC,Faurecia SA,Alten SA,Bucher Industries AG,SGL Carbon SE,Hellenic Telecommunications Organization,Sydbank A/S,BG Group Ltd,Banco Espirito Santo SA,Piraeus Bank SA,Georg Fischer AG,Metropole Television SA,UPM-Kymmene OYJ,AVEVA Group PLC,Nobel Biocare Holding AG.1,Commerzbank AG,Areva SA,Rieter Holding AG,Thomas Cook Group PLC,1&1 Drillisch AG,RSA Insurance Group PLC,-0.016210389037681575
2014-07-31,AIB Group PLC,Eurobank Ergasias SA,Banca Monte dei Paschi di Siena SpA,Solarworld AG,IVG Immobilien GmbH,Eniro AB,Imagination Technologies Group PLC,Titan Cement Co SA,Outokumpu OYJ,Norske Skogindustrier ASA,Premier Foods PLC,Abengoa SA,National Bank of Greece SA,Permanent TSB Group Holdings PLC,Ocado Group PLC,Bank of Ireland Group PLC,Evraz PLC,Arcandor AG,Banca Piccolo Credito Valtellinese Scarl,D/S Norden A/S,Peugeot SA,Johnston Press PLC,Galapagos NV,Solocal Group,Public Power Corp SA,Alpha Bank AE,Dexia SA,Punch Taverns Ltd,Royal Imtech NV,Evonik Industries AG,K+S AG,Orange Belgium SA,Straumann Holding AG,SGL Carbon SE,Basilea Pharmaceutica AG,Meyer Burger Technology AG,Hellenic Telecommunications Organization,Janus Henderson Group PLC,Vedanta Resources PLC,Colt Group SA,Piraeus Bank SA,Faurecia SA,REC Silicon ASA,BG Group Ltd,Sacyr SA,Georg Fischer AG,Sydbank A/S,Ubisoft Entertainment SA,Bucher Industries AG,Alten SA,Suedzucker AG,Banco Comercial Portugues SA,Arnoldo Mondadori Editore SpA,Rieter Holding AG,Technicolor SA.1,Grifols SA,Indra Sistemas SA,Eramet,AVEVA Group PLC,Metropole Television SA,0.017204541231994074
2014-08-11,AIB Group PLC,Solarworld AG,Arcandor AG,Eurobank Ergasias SA,Banca Monte dei Paschi di Siena SpA,IVG Immobilien GmbH,Imagination Technologies Group PLC,Eniro AB,Premier Foods PLC,Norske Skogindustrier ASA,Titan Cement Co SA,National Bank of Greece SA,Outokumpu OYJ,Ocado Group PLC,Evraz PLC,Permanent TSB Group Holdings PLC,Punch Taverns Ltd,Abengoa SA,Bank of Ireland Group PLC,D/S Norden A/S,Alpha Bank AE,Banca Piccolo Credito Valtellinese Scarl,Public Power Corp SA,Royal Imtech NV,Galapagos NV,Piraeus Bank SA,Johnston Press PLC,Peugeot SA,Vedanta Resources PLC,Straumann Holding AG,Basilea Pharmaceutica AG,Evonik Industries AG,Janus Henderson Group PLC,Meyer Burger Technology AG,SGL Carbon SE,Orange Belgium SA,Hellenic Telecommunications Organization,Faurecia SA,K+S AG,Sacyr SA,Arnoldo Mondadori Editore SpA,Alten SA,Ubisoft Entertainment SA,Nyrstar NV,Suedzucker AG,Georg Fischer AG,Metropole Television SA,Cie Plastic Omnium SA,Bucher Industries AG,Colt Group SA,Sydbank A/S,FLSmidth & Co A/S,Adecco Group AG,Adecco Group AG.1,Valiant Holding AG,AVEVA Group PLC,Rieter Holding AG,BG Group Ltd,Coca-Cola HBC AG,Kemira OYJ,-0.10279350654196054
2014-08-20,Banco Espirito Santo SA,AIB Group PLC,Royal Imtech NV,Solarworld AG,Banca Monte dei Paschi di Siena SpA,Arcandor AG,Eurobank Ergasias SA,IVG Immobilien GmbH,Titan Cement Co SA,Norske Skogindustrier ASA,Outokumpu OYJ,National Bank of Greece SA,Premier Foods PLC,Eniro AB,Imagination Technologies Group PLC,Punch Taverns Ltd,Ocado Group PLC,Areva SA,Banca Piccolo Credito Valtellinese Scarl,Abengoa SA,Galapagos NV,D/S Norden A/S,Evraz PLC,Peugeot SA,Janus Henderson Group PLC,Bank of Ireland Group PLC,Ubisoft Entertainment SA,Meyer Burger Technology AG,Permanent TSB Group Holdings PLC,Vedanta Resources PLC,Public Power Corp SA,Arkema SA,Hellenic Telecommunications Organization,Evonik Industries AG,Alpha Bank AE,Basilea Pharmaceutica AG,Eramet,Piraeus Bank SA,Sacyr SA,Orange Belgium SA,Straumann Holding AG,Solocal Group,Coca-Cola HBC AG,SGL Carbon SE,Nyrstar NV,Georg Fischer AG,Bucher Industries AG,Colt Group SA,Faurecia SA,Grifols SA,Cie Plastic Omnium SA,Arnoldo Mondadori Editore SpA,Alten SA,Johnston Press PLC,K+S AG,Adecco Group AG,Adecco Group AG.1,Sydbank A/S,1&1 Drillisch AG,Valiant Holding AG,0.07713979953769735
2014-08-29,Royal Imtech NV,Solarworld AG,Banco Espirito Santo SA,AIB Group PLC,Eurobank Ergasias SA,Banca Monte dei Paschi di Siena SpA,Titan Cement Co SA,IVG Immobilien GmbH,National Bank of Greece SA,Eniro AB,Outokumpu OYJ,Areva SA,Norske Skogindustrier ASA,Imagination Technologies Group PLC,Ocado Group PLC,Galapagos NV,Peugeot SA,Premier Foods PLC,Permanent TSB Group Holdings PLC,Punch Taverns Ltd,Evraz PLC,Banca Piccolo Credito Valtellinese Scarl,Ubisoft Entertainment SA,Janus Henderson Group PLC,Alpha Bank AE,Marfin Investment Group Holdings SA,Eramet,Abengoa SA,D/S Norden A/S,Hellenic Telecommunications Organization,Colt Group SA,Public Power Corp SA,Coca-Cola HBC AG,Orange Belgium SA,Cie Plastic Omnium SA,Meyer Burger Technology AG,Vedanta Resources PLC,Arkema SA,Centamin PLC,Georg Fischer AG,Bucher Industries AG,Evonik Industries AG,Arnoldo Mondadori Editore SpA,Johnston Press PLC,Straumann Holding AG,Alten SA,Faurecia SA,Oxurion NV,Bank of Ireland Group PLC,Technicolor SA.1,Basilea Pharmaceutica AG,Evotec AG,Piraeus Bank SA,Solocal Group,SGL Carbon SE,Valiant Holding AG,Nyrstar NV,AVEVA Group PLC,Royal Bank of Scotland Group PLC,K+S AG,0.021754267391617253
2014-09-09,Royal Imtech NV,Solarworld AG,Banco Espirito Santo SA,AIB Group PLC,Eurobank Ergasias SA,Banca Monte dei Paschi di Siena SpA,National Bank of Greece SA,Ocado Group PLC,Titan Cement Co SA,IVG Immobilien GmbH,Areva SA,Eniro AB,Norske Skogindustrier ASA,Outokumpu OYJ,Permanent TSB Group Holdings PLC,Galapagos NV,Ubisoft Entertainment SA,Banca Piccolo Credito Valtellinese Scarl,Premier Foods PLC,Abengoa SA,Evraz PLC,Punch Taverns Ltd,Janus Henderson Group PLC,Colt Group SA,D/S Norden A/S,Alpha Bank AE,Cie Plastic Omnium SA,Orange Belgium SA,Johnston Press PLC,Bank of Ireland Group PLC,Arkema SA,Eramet,Vedanta Resources PLC,Public Power Corp SA,Georg Fischer AG,Faurecia SA,Coca-Cola HBC AG,Piraeus Bank SA,Technicolor SA.1,Centamin PLC,Hellenic Telecommunications Organization,Imagination Technologies Group PLC,Solocal Group,Bucher Industries AG,Straumann Holding AG,Marfin Investment Group Holdings SA,Basilea Pharmaceutica AG,Evonik Industries AG,Meyer Burger Technology AG,Oxurion NV,Alten SA,Valiant Holding AG,Software AG,Essar Energy Ltd,REC Silicon ASA,Darty Ltd,Peugeot SA,Suedzucker AG,Kingspan Group PLC,Adecco Group AG,0.015868404780196525
2014-09-18,Solarworld AG,Royal Imtech NV,AIB Group PLC,Banco Espirito Santo SA,Eurobank Ergasias SA,Titan Cement Co SA,IVG Immobilien GmbH,National Bank of Greece SA,Ocado Group PLC,Permanent TSB Group Holdings PLC,Banca Monte dei Paschi di Siena SpA,Areva SA,Outokumpu OYJ,Norske Skogindustrier ASA,Premier Foods PLC,Public Power Corp SA,Piraeus Bank SA,Ubisoft Entertainment SA,Bank of Ireland Group PLC,Banca Piccolo Credito Valtellinese Scarl,Evraz PLC,Cie Plastic Omnium SA,Hellenic Telecommunications Organization,Alpha Bank AE,Galapagos NV,Marfin Investment Group Holdings SA,Orange Belgium SA,Faurecia SA,Abengoa SA,Punch Taverns Ltd,Janus Henderson Group PLC,Essar Energy Ltd,Eramet,Colt Group SA,Technicolor SA.1,D/S Norden A/S,Arkema SA,Georg Fischer AG,Peugeot SA,Centamin PLC,Solocal Group,Arnoldo Mondadori Editore SpA,Johnston Press PLC,Straumann Holding AG,Meyer Burger Technology AG,Kingspan Group PLC,Basilea Pharmaceutica AG,Altice France SA/France,Grifols SA,Moncler SpA,Suedzucker AG,Coca-Cola HBC AG,Alten SA,Sacyr SA,Italcementi SpA,Bucher Industries AG,Adecco Group AG,Adecco Group AG.1,Thomas Cook Group PLC,Commerzbank AG,-0.04362228327773163
2014-09-29,Solarworld AG,Royal Imtech NV,Banco Espirito Santo SA,AIB Group PLC,Eurobank Ergasias SA,Titan Cement Co SA,National Bank of Greece SA,IVG Immobilien GmbH,Permanent TSB Group Holdings PLC,Banca Monte dei Paschi di Siena SpA,Areva SA,Outokumpu OYJ,Ocado Group PLC,Norske Skogindustrier ASA,Public Power Corp SA,Premier Foods PLC,Punch Taverns Ltd,Piraeus Bank SA,Evraz PLC,Bank of Ireland Group PLC,Orange Belgium SA,Banca Piccolo Credito Valtellinese Scarl,Abengoa SA,Galapagos NV,Alpha Bank AE,Janus Henderson Group PLC,Cie Plastic Omnium SA,Ubisoft Entertainment SA,Hellenic Telecommunications Organization,Marfin Investment Group Holdings SA,Faurecia SA,Essar Energy Ltd,Eramet,Colt Group SA,Meyer Burger Technology AG,Technicolor SA.1,Peugeot SA,Arkema SA,D/S Norden A/S,Basilea Pharmaceutica AG,Georg Fischer AG,Solocal Group,Johnston Press PLC,Arnoldo Mondadori Editore SpA,Evotec AG,Suedzucker AG,Kingspan Group PLC,Inmobiliaria Colonial Socimi SA,Centamin PLC,SGL Carbon SE,Thomas Cook Group PLC,Italcementi SpA,Alten SA,REC Silicon ASA,Nyrstar NV,Straumann Holding AG,Bucher Industries AG,Altice France SA/France,Grifols SA,Darty Ltd,-0.0375187797093852
2014-10-08,Solarworld AG,Eurobank Ergasias SA,Royal Imtech NV,Banco Espirito Santo SA,AIB Group PLC,Permanent TSB Group Holdings PLC,Titan Cement Co SA,National Bank of Greece SA,IVG Immobilien GmbH,Ocado Group PLC,Areva SA,Banca Monte dei Paschi di Siena SpA,Outokumpu OYJ,Norske Skogindustrier ASA,Public Power Corp SA,Alpha Bank AE,Marfin Investment Group Holdings SA,Piraeus Bank SA,Galapagos NV,Premier Foods PLC,SGL Carbon SE,Orange Belgium SA,Janus Henderson Group PLC,Cie Plastic Omnium SA,Bank of Ireland Group PLC,Hellenic Telecommunications Organization,Faurecia SA,Abengoa SA,De La Rue PLC,Inmobiliaria Colonial Socimi SA,Ubisoft Entertainment SA,Evraz PLC,Essar Energy Ltd,Punch Taverns Ltd,Meyer Burger Technology AG,Georg Fischer AG,Thomas Cook Group PLC,Technicolor SA.1,Banca Piccolo Credito Valtellinese Scarl,D/S Norden A/S,Colt Group SA,REC Silicon ASA,Arnoldo Mondadori Editore SpA,Alten SA,Kingspan Group PLC,Bucher Industries AG,Booker Group PLC,Altice France SA/France,Centamin PLC,Arkema SA,Italcementi SpA,Evotec AG,Basilea Pharmaceutica AG,Straumann Holding AG,Kemira OYJ,Seat Pagine Gialle SpA,Evonik Industries AG,Corbion NV,Television Francaise 1,Eramet,-0.05647083154074777
