Date,Stock1,Stock2,Stock3,Stock4,Stock5,Stock6,Stock7,Stock8,Stock9,Stock10,Stock11,Stock12,Stock13,Stock14,Stock15,Stock16,Stock17,Stock18,Stock19,Stock20,Stock21,Stock22,Stock23,Stock24,Stock25,Stock26,Stock27,Stock28,Stock29,Stock30,Stock31,Stock32,Stock33,Stock34,Stock35,Stock36,Stock37,Stock38,Stock39,Stock40,Stock41,Stock42,Stock43,Stock44,Stock45,Stock46,Stock47,Stock48,Stock49,Stock50,Stock51,Stock52,Stock53,Stock54,Stock55,Stock56,Stock57,Stock58,Stock59,Stock60,Returns
2015-01-05,Prisa Television SAU,Coca Cola Hellenic Bottling Co SA,Altana AG,Carphone Warehouse Group PLC\Old,IFIL - Investments SpA,Rodamco Europe NV/Netherlands,Hanson Ltd,Exel Ltd,Fideuram - Intesa Sanpaolo Private Banki,Unibail-Rodamco SE,AWG Parent Co Ltd,Fiat Industrial SpA,Fresenius SE & Co KGaA.1,Granada Ltd,ArcelorMittal.1,Alleanza Toro SpA,Friends Life FPG Ltd,Technicolor SA,Bradford & Bingley PLC,Cable & Wireless Worldwide Ltd,Skandia Forsakrings AB,WH Smith PLC/Old,Glitnir HoldCo ehf,Centrica Production Ltd,Crucell NV,George Wimpey Ltd,Corus Group Ltd,Union Fenosa SA,Invensys Ltd,Kaupthing ehf,Banca Lombarda e Piemontese SpA,Safeway Ltd,Group 4 Falck A/S,Almanij NV,Ascential Group Ltd,Biffa PLC,Global PVQ SE,Dentsu Aegis Network Ltd,Immoeast AG,Boehler-Uddeholm AG,Solvay France SA,Kering Holland NV,Burren Energy PLC,Orange Holding SA,Fabege AB/Old,Alliance UniChem PLC,Maxeda BV,Stork BV/Old,Pilkington Group Ltd,Invesco Ltd,Kidde PLC,Invik & Co AB,Parmalat Finanziaria SpA,Pirelli SpA,Landmark Mortgages Ltd,Pearl Group Holdings No 1 Ltd,Fadesa Inmobiliaria SA,Viridian Group Ltd,Chilcott UK Ltd,Banca Italease SpA,
2015-01-14,Prisa Television SAU,ISS World Services A/S,Finastra Group Holdings Ltd,Terra Networks SA,BIP Industries Ltd,IFIL - Investments SpA,Carphone Warehouse Group PLC\Old,Biffa PLC,Kaupthing ehf,Alliance UniChem PLC,EMI Group Ltd,Glitnir HoldCo ehf,D/S 1912,International Power Ltd,Canary Wharf Group PLC,DuPont Nutrition Biosciences ApS,Gjensidige NOR ASA,Petroplus Holdings AG,BPB Ltd,Peninsular & Oriental Steam Navigation C,Evonik Degussa GmbH,Logica Ltd,Banca Nazionale del Lavoro SpA,LBI ehf,CEMEX Investments Ltd,Schwarz Pharma AG,Cia Espanola de Petroleos SAU,T-Online International AG,Banco Pastor SA,Corus Group Ltd,George Wimpey Ltd,WH Smith PLC/Old,Banca Popolare di Lodi SpA,Alstom SA,Wella AG,Charter International Ltd,Wanadoo SA,Northern Foods Ltd,Cattles Ltd,Aggregate Industries Holdings Ltd,Carlton Communications Ltd,TNU SA,Nobel Biocare Holding AG,Wilson Bowden Ltd,Banca Italease SpA,Immoeast AG,Debenhams PLC/Old,Grupo Ferrovial SA,Global PVQ SE,ArcelorMittal.1,Celltech Group Ltd,Xstrata Ltd,Danone Baby and Medical Nutrition BV,First Choice Holidays PLC,Solvay France SA.1,Italgas Hellas SpA,Merck Serono SA,Rio Tinto France SAS,Kelda Group Ltd,Alapis Holding Industrial & Commercial S,
2015-01-23,Fineco SpA,SCOR SE,Danone Baby and Medical Nutrition BV,Bostads AB Drott,DEPFA Bank PLC.1,Instrumentarium OYJ,SCOR Holding Switzerland AG,Ainax AB,Allianz France SA,eircom Group Ltd,Autoroutes du Sud de la France SA,Zimmer Schweiz Holdings GmbH,Synthes Inc,Banca Antonveneta SpA/Old,Telefonica Moviles SA/Spain,Capitalia SpA,Associated British Ports Holdings Ltd,Safran UK Ltd,Synthes Inc.1,Brisa Auto-Estradas de Portugal SA,EDF Energy Nuclear Generation Group Ltd,Grupo Dragados SA,Nasdaq AB,APRR SA,iSOFT Group UK Ltd,Logica Ltd,ISS World Services A/S,Finastra Group Holdings Ltd,Terra Networks SA,BIP Industries Ltd,Northumbrian Water Group Ltd,Hypo Real Estate Holding GmbH,UniCredit Bank Austria AG,Fastweb SpA,Industriforvaltnings AB Kinnevik,Alliance UniChem PLC,EMI Group Ltd,Corporate Express NV,D/S 1912,International Power Ltd,Canary Wharf Group PLC,DuPont Nutrition Biosciences ApS,Gjensidige NOR ASA,Laser Holdings Ltd,BPB Ltd,Peninsular & Oriental Steam Navigation C,Evonik Degussa GmbH,Banca Nazionale del Lavoro SpA,Somerfield Ltd,Sportingbet Ltd,Banca Popolare di Bergamo SpA,Banca Italease SpA,Almanij NV,Ascential Group Ltd,Immoeast AG,Global PVQ SE,Bradford & Bingley PLC,Friends Life FPG Ltd,ArcelorMittal.1,Altana AG,
2015-02-03,Iaws Group Ltd,Zimmer Schweiz Holdings GmbH,Synthes Inc,Banca Antonveneta SpA/Old,Telefonica Moviles SA/Spain,Capitalia SpA,Associated British Ports Holdings Ltd,Brisa Auto-Estradas de Portugal SA,Edison SpA,Hibu plc,Grupo Dragados SA,Telent Ltd,Grafton Group PLC,Irish Bank Resolution Corp Ltd/Old,Cosmote Mobile Telecommunications SA,Banca Popolare di Bergamo SpA,Somerfield Ltd,Gates Worldwide Ltd,Northumbrian Water Group Ltd,Hypo Real Estate Holding GmbH,Banco de Valencia SA,UniCredit Bank Austria AG,Tullett Prebon Group Holdings PLC,Allianz France SA,D/S 1912,International Power Ltd,Canary Wharf Group PLC,DuPont Nutrition Biosciences ApS,Gjensidige NOR ASA,Luminar Group Holdings PLC,BPB Ltd,Peninsular & Oriental Steam Navigation C,Rexel SA/Old,Evonik Degussa GmbH,Prisa Television SAU,Logica Ltd,Banca Nazionale del Lavoro SpA,Getronics BV,Amadeus IT Group SA/Spain,Danone Baby and Medical Nutrition BV,Instrumentarium OYJ,SCOR Holding Switzerland AG,Brit Insurance Holdings BV,Autoroutes du Sud de la France SA,Fastweb SpA,Industriforvaltnings AB Kinnevik,Corporate Express NV,Rodamco Europe NV/Netherlands,Hanson Ltd,Exel Ltd,Unibail-Rodamco SE,EDF Energy Nuclear Generation Group Ltd,APRR SA,Sportingbet Ltd,Granada Ltd,Alleanza Toro SpA,Technicolor SA,Inmobiliaria Colonial SA/Old,bwin Interactive Entertainment AG,Royal P&O Nedlloyd NV,
2015-02-12,Orion OYJ/Old,Algeta ASA,Celltech Group Ltd,Kaupthing ehf,T-Online International AG,Xstrata Ltd,Cia Espanola de Petroleos SAU,CEMEX Investments Ltd,ISS World Services A/S,Finastra Group Holdings Ltd,Terra Networks SA,BIP Industries Ltd,Glitnir HoldCo ehf,Petroplus Holdings AG,LBI ehf,Alliance UniChem PLC,EMI Group Ltd,D/S 1912,International Power Ltd,Canary Wharf Group PLC,DuPont Nutrition Biosciences ApS,Gjensidige NOR ASA,BPB Ltd,Peninsular & Oriental Steam Navigation C,Grupo Ferrovial SA,Evonik Degussa GmbH,Debenhams PLC/Old,TNU SA,Gambro AB,Chubb PLC,ArcelorMittal.1,Chilcott UK Ltd,Dentsu Aegis Network Ltd,AWG Parent Co Ltd,Fideuram - Intesa Sanpaolo Private Banki,IFIL - Investments SpA,Carphone Warehouse Group PLC\Old,Coca Cola Hellenic Bottling Co SA,Group 4 Falck A/S,Corus Group Ltd,George Wimpey Ltd,Biffa PLC,WH Smith PLC/Old,Banca Popolare di Lodi SpA,Alstom SA,Wella AG,Wanadoo SA,Northern Foods Ltd,Cattles Ltd,Aggregate Industries Holdings Ltd,Carlton Communications Ltd,Nobel Biocare Holding AG,Global PVQ SE,Logica Ltd,Industriforvaltnings AB Kinnevik,Merck Serono SA,Rio Tinto France SAS,Kelda Group Ltd,Euronext NV,Babcock Southern Holdings Ltd,
2015-02-23,Business Objects SA,Maxeda BV,Fabege AB/Old,Solvay France SA,Pearl Group Holdings No 1 Ltd,Viridian Group Ltd,Banca Popolare Commercio e Industria SpA,DEPFA Bank PLC,Gambro AB,Chubb PLC,Chilcott UK Ltd,Dentsu Aegis Network Ltd,Pilkington Group Ltd,AWG Parent Co Ltd,Coca Cola Hellenic Bottling Co SA,Group 4 Falck A/S,Corus Group Ltd,George Wimpey Ltd,WH Smith PLC/Old,Banca Popolare di Lodi SpA,Alstom SA,Wella AG,Wanadoo SA,Northern Foods Ltd,Cattles Ltd,Fideuram - Intesa Sanpaolo Private Banki,Aggregate Industries Holdings Ltd,Kidde PLC,Pirelli SpA,Van der Moolen Holding NV,Rexel Holding Netherlands BV,Fresenius SE & Co KGaA,Celanese GmbH,SSL International PLC,Perrigo Corp DAC,Vodafone Portugal-Comunicacoes Pessoais,First Active PLC,Centros Comerciales Carrefour SA,Iberia Lineas Aereas de Espana SA Operad,DCC PLC,Parmalat Finanziaria SpA,Duelguide Holdings Ltd,Brush Holdings Ltd,G4S Holdings 102 UK Ltd,Orion OYJ/Old,Arriva PLC,Vedior NV,TNS Group Holdings Ltd,Emporiki Bank SA,Vodafone-Panafon SA,OCE Holding BV,Kone OYJ/Old,Metrovacesa SA/Old,Vita Group UnLtd,Iaws Group Ltd,Carlton Communications Ltd,Nobel Biocare Holding AG,Zimmer Schweiz Holdings GmbH,Synthes Inc,Banca Antonveneta SpA/Old,
2015-03-04,Getronics BV,Petroplus Holdings AG,WH Smith PLC/Old,Banca Popolare di Lodi SpA,Alstom SA,Wella AG,Wanadoo SA,Northern Foods Ltd,Cattles Ltd,Aggregate Industries Holdings Ltd,Carlton Communications Ltd,TNU SA,Nobel Biocare Holding AG,Debenhams PLC/Old,Grupo Ferrovial SA,Celltech Group Ltd,T-Online International AG,Xstrata Ltd,CEMEX Investments Ltd,ISS World Services A/S,Finastra Group Holdings Ltd,Terra Networks SA,BIP Industries Ltd,LBI ehf,George Wimpey Ltd,Alliance UniChem PLC,Corus Group Ltd,Coca Cola Hellenic Bottling Co SA,Carphone Warehouse Group PLC\Old,Parmalat Finanziaria SpA,Kidde PLC,Pilkington Group Ltd,Maxeda BV,Fabege AB/Old,Solvay France SA,Algeta ASA,Pearl Group Holdings No 1 Ltd,Viridian Group Ltd,Banca Popolare Commercio e Industria SpA,Biffa PLC,Crucell NV,Centrica Production Ltd,DEPFA Bank PLC,Gambro AB,Chubb PLC,Chilcott UK Ltd,Dentsu Aegis Network Ltd,AWG Parent Co Ltd,Fideuram - Intesa Sanpaolo Private Banki,Kaupthing ehf,Glitnir HoldCo ehf,Group 4 Falck A/S,Pirelli SpA,EMI Group Ltd,International Power Ltd,Banca Popolare di Bergamo SpA,Gates Worldwide Ltd,Tele Atlas Survey BV,Italgas Hellas SpA,Cie Nationale a Portefeuille/Old,
2015-03-13,Peninsular & Oriental Steam Navigation C,Cattles Ltd,Aggregate Industries Holdings Ltd,Carlton Communications Ltd,TNU SA,Cie Nationale a Portefeuille/Old,Nobel Biocare Holding AG,Debenhams PLC/Old,Grupo Ferrovial SA,Klakki EHF,Celltech Group Ltd,Neuf Cegetel SA,T-Online International AG,Xstrata Ltd,Cia Espanola de Petroleos SAU,CEMEX Investments Ltd,ISS World Services A/S,Finastra Group Holdings Ltd,Terra Networks SA,BIP Industries Ltd,Rolls-Royce Power Systems AG,Expro International Group Ltd,Alliance UniChem PLC,EMI Group Ltd,Northern Foods Ltd,Wanadoo SA,Wella AG,Alstom SA,Banca Popolare Commercio e Industria SpA,Biffa PLC,Kaupthing ehf,Glitnir HoldCo ehf,DEPFA Bank PLC,Petroplus Holdings AG,Gambro AB,Chubb PLC,Chilcott UK Ltd,Dentsu Aegis Network Ltd,LBI ehf,D/S 1912,Schwarz Pharma AG,Fideuram - Intesa Sanpaolo Private Banki,First Choice Holidays PLC,Solvay France SA.1,Coca Cola Hellenic Bottling Co SA,Autonomy Corp Ltd,Group 4 Falck A/S,Corus Group Ltd,George Wimpey Ltd,Tele Atlas Survey BV,WH Smith PLC/Old,Banca Popolare di Lodi SpA,AWG Parent Co Ltd,International Power Ltd,Canary Wharf Group PLC,DuPont Nutrition Biosciences ApS,Irish Bank Resolution Corp Ltd/Old,Imperial Energy Corp PLC,Banca Popolare di Bergamo SpA,Wellstream Holdings Ltd,
2015-03-24,Tele Atlas Survey BV,TNS Group Holdings Ltd,Vedior NV,Arriva PLC,Granada Ltd,Alleanza Toro SpA,Technicolor SA,Orion OYJ/Old,G4S Holdings 102 UK Ltd,Brush Holdings Ltd,Vita Group UnLtd,Duelguide Holdings Ltd,DCC PLC,Iberia Lineas Aereas de Espana SA Operad,Centros Comerciales Carrefour SA,First Active PLC,Unibail-Rodamco SE,Vodafone Portugal-Comunicacoes Pessoais,Oak 1753 BV,Exel Ltd,Kidde PLC,Parmalat Finanziaria SpA,Almanij NV,Ascential Group Ltd,Pirelli SpA,Metrovacesa SA/Old,Bradford & Bingley PLC,Friends Life FPG Ltd,Kone OYJ/Old,Business Objects SA,Altana AG,OCE Holding BV,Vodafone-Panafon SA,Rodamco Europe NV/Netherlands,Hanson Ltd,Emporiki Bank SA,Perrigo Corp DAC,Thomson Reuters UK Ltd,Banca Popolare di Verona - S.Geminiano e,British Land Fund Management Ltd,Brixton Ltd,Novar Ltd,Bulgari SpA,RAC Group Ltd,Peninsular & Oriental Steam Navigation C,Finaxa,Invesco Ltd,Jarvis PLC,Matalan Ltd,Deutsche Boerse AG.1,HMV Group PLC,La Fondiaria Assicurazioni SpA,Selfridges & Co Ltd,Omega Pharma NV,Ciba Holding AG,Tandberg AS,Orange Holding SA,SIG Combibloc Group AG,SSL International PLC,Celanese GmbH,
2015-04-02,Tele Atlas Survey BV,Cattles Ltd,Aggregate Industries Holdings Ltd,Imperial Energy Corp PLC,Imperial Chemical Industries Ltd,Allianz SpA,Wellstream Holdings Ltd,Stork BV/Old,Carlton Communications Ltd,TNU SA,Grafton Group PLC,Nobel Biocare Holding AG,Invik & Co AB,Banca Popolare di Verona - S.Geminiano e,Thomson Reuters UK Ltd,Debenhams PLC/Old,Royal P&O Nedlloyd NV,Grupo Ferrovial SA,Finastra Group Holdings Ltd,Granada Ltd,ISS World Services A/S,Alleanza Toro SpA,Technicolor SA,bwin Interactive Entertainment AG,Northern Foods Ltd,Somerfield Ltd,Intercell AG,Cia Espanola de Petroleos SAU,Xstrata Ltd,T-Online International AG,Celltech Group Ltd,Cosmote Mobile Telecommunications SA,CEMEX Investments Ltd,Landmark Mortgages Ltd,Wanadoo SA,Wella AG,Hibu plc,Edison SpA,Fideuram - Intesa Sanpaolo Private Banki,UniCredit Bank AG,AWG Parent Co Ltd,Essar Energy Ltd,Manitowoc Group UK Ltd,Alapis Holding Industrial & Commercial S,IVG Immobilien GmbH,Dentsu Aegis Network Ltd,Alliance & Leicester Ltd,Tullett Prebon Group Holdings PLC,Chilcott UK Ltd,Grupo Dragados SA,Banco de Valencia SA,Terra Networks SA,Coca Cola Hellenic Bottling Co SA,Fadesa Inmobiliaria SA,Kering Holland NV,Alstom SA,Banca Popolare di Lodi SpA,Orange Holding SA,WH Smith PLC/Old,Ciba Holding AG,
2015-04-13,Chubb PLC,CEMEX Investments Ltd,ISS World Services A/S,Finastra Group Holdings Ltd,Terra Networks SA,BIP Industries Ltd,EDF Energy Nuclear Generation Group Ltd,Alliance UniChem PLC,EMI Group Ltd,APRR SA,Cia Espanola de Petroleos SAU,D/S 1912,Canary Wharf Group PLC,DuPont Nutrition Biosciences ApS,Gjensidige NOR ASA,BPB Ltd,Peninsular & Oriental Steam Navigation C,Evonik Degussa GmbH,Logica Ltd,Banca Nazionale del Lavoro SpA,Sportingbet Ltd,International Power Ltd,Xstrata Ltd,T-Online International AG,Celltech Group Ltd,Coca Cola Hellenic Bottling Co SA,Group 4 Falck A/S,Corus Group Ltd,George Wimpey Ltd,WH Smith PLC/Old,Banca Popolare di Lodi SpA,Alstom SA,Wella AG,Wanadoo SA,Northern Foods Ltd,Cattles Ltd,Aggregate Industries Holdings Ltd,Carlton Communications Ltd,TNU SA,Safran UK Ltd,Nobel Biocare Holding AG,Fresenius SE & Co KGaA.1,Debenhams PLC/Old,Grupo Ferrovial SA,Fiat Industrial SpA,Synthes Inc.1,Essar Energy Ltd,Danone Baby and Medical Nutrition BV,Instrumentarium OYJ,SCOR Holding Switzerland AG,Skandia Forsakrings AB,Fadesa Inmobiliaria SA,RHM Ltd,Union Fenosa SA,Invensys Ltd,Banca Lombarda e Piemontese SpA,Safeway Ltd,Almanij NV,Ascential Group Ltd,Bradford & Bingley PLC,
2015-04-22,Pearl Group Holdings No 1 Ltd,Pirelli SpA,Metrovacesa SA/Old,Thomson Reuters UK Ltd,Banca Popolare di Verona - S.Geminiano e,Kone OYJ/Old,Business Objects SA,Parmalat Finanziaria SpA,OCE Holding BV,Emporiki Bank SA,TNS Group Holdings Ltd,Allianz SpA,Imperial Chemical Industries Ltd,Vedior NV,Arriva PLC,Vodafone-Panafon SA,Orion OYJ/Old,Kidde PLC,Maxeda BV,Unibail-Rodamco SE,AWG Parent Co Ltd,Dentsu Aegis Network Ltd,Chilcott UK Ltd,Chubb PLC,Gambro AB,Pilkington Group Ltd,Granada Ltd,Alleanza Toro SpA,Technicolor SA,Banca Popolare Commercio e Industria SpA,Viridian Group Ltd,Solvay France SA,Fabege AB/Old,DEPFA Bank PLC,Fideuram - Intesa Sanpaolo Private Banki,G4S Holdings 102 UK Ltd,Brush Holdings Ltd,Iaws Group Ltd,Generali Deutschland Holding AG,Aurea Concesiones de Infraestructuras SA,Fineco SpA,Woolworths Group PLC,UniCredit Bank AG,Van der Moolen Holding NV,Buderus AG,SIG Combibloc Group AG,Banca Antonveneta SpA/Old,British Land Fund Management Ltd,Brixton Ltd,Alliance & Leicester Ltd,Novar Ltd,Scania AB,Landmark Mortgages Ltd,Rexel Holding Netherlands BV,Fresenius SE & Co KGaA,Vita Group UnLtd,Kering Holland NV,Duelguide Holdings Ltd,DCC PLC,Orange Holding SA,
2015-05-01,Schwarz Pharma AG,Kering Holland NV,Parmalat Finanziaria SpA,Dixons Retail Group Ltd,Landmark Mortgages Ltd,Kidde PLC,Pilkington Group Ltd,Maxeda BV,Fabege AB/Old,Imperial Chemical Industries Ltd,Allianz SpA,Solvay France SA,GSW Immobilien AG,Pearl Group Holdings No 1 Ltd,Viridian Group Ltd,Banca Popolare Commercio e Industria SpA,Oak 1753 BV,DEPFA Bank PLC,Banca Popolare di Lodi SpA,WH Smith PLC/Old,George Wimpey Ltd,Corus Group Ltd,Group 4 Falck A/S,Coca Cola Hellenic Bottling Co SA,Pirelli SpA,Fideuram - Intesa Sanpaolo Private Banki,Dentsu Aegis Network Ltd,Chilcott UK Ltd,Chubb PLC,Gambro AB,Thomson Reuters UK Ltd,Banca Popolare di Verona - S.Geminiano e,AWG Parent Co Ltd,Alstom SA,Metrovacesa SA/Old,Kone OYJ/Old,Generali Deutschland Holding AG,Arcelor SA,Iaws Group Ltd,Van der Moolen Holding NV,Rexel Holding Netherlands BV,Fresenius SE & Co KGaA,Alliance & Leicester Ltd,Celanese GmbH,SSL International PLC,Perrigo Corp DAC,Deutsche Boerse AG.1,Vodafone Portugal-Comunicacoes Pessoais,First Active PLC,UniCredit Bank AG,Centros Comerciales Carrefour SA,Iberia Lineas Aereas de Espana SA Operad,DCC PLC,Ciba Holding AG,Business Objects SA,OCE Holding BV,Vodafone-Panafon SA,Emporiki Bank SA,TNS Group Holdings Ltd,Orange Holding SA,
2015-05-12,Industriforvaltnings AB Kinnevik,Vodafone Portugal-Comunicacoes Pessoais,Irish Bank Resolution Corp Ltd/Old,Banca Popolare di Bergamo SpA,Gates Worldwide Ltd,Perrigo Corp DAC,SSL International PLC,IFIL - Investments SpA,Carphone Warehouse Group PLC\Old,First Active PLC,Italgas Hellas SpA,Merck Serono SA,Fresenius SE & Co KGaA,Rio Tinto France SAS,Rexel Holding Netherlands BV,Kelda Group Ltd,Euronext NV,Skandia Forsakrings AB,Crucell NV,Celanese GmbH,Biffa PLC,Centros Comerciales Carrefour SA,ArcelorMittal.1,Vita Group UnLtd,Duelguide Holdings Ltd,Allianz France SA,DCC PLC,Autoroutes du Sud de la France SA,Iberia Lineas Aereas de Espana SA Operad,Zimmer Schweiz Holdings GmbH,Charter International Ltd,Grupo Dragados SA,Wilson Bowden Ltd,Banca Antonveneta SpA/Old,Telefonica Moviles SA/Spain,Capitalia SpA,Associated British Ports Holdings Ltd,Brisa Auto-Estradas de Portugal SA,Banca Italease SpA,Immoeast AG,Global PVQ SE,Synthes Inc,Van der Moolen Holding NV,Centrica Production Ltd,Union Fenosa SA,Fineco SpA,Woolworths Group PLC,Buderus AG,Thomson Reuters UK Ltd,Banca Popolare di Verona - S.Geminiano e,Scania AB,SIG Combibloc Group AG,Schwarz Pharma AG,Technicolor SA,Tandberg AS,British Land Fund Management Ltd,Brixton Ltd,Allianz SpA,Imperial Chemical Industries Ltd,Solvay France SA.1,
2015-05-21,Business Objects SA,Pilkington Group Ltd,Maxeda BV,Fabege AB/Old,Solvay France SA,Pearl Group Holdings No 1 Ltd,Viridian Group Ltd,Banca Popolare Commercio e Industria SpA,DEPFA Bank PLC,Gambro AB,Chubb PLC,Chilcott UK Ltd,Kidde PLC,Dentsu Aegis Network Ltd,Fideuram - Intesa Sanpaolo Private Banki,Coca Cola Hellenic Bottling Co SA,Group 4 Falck A/S,Corus Group Ltd,George Wimpey Ltd,WH Smith PLC/Old,Banca Popolare di Lodi SpA,Alstom SA,Wella AG,Wanadoo SA,Northern Foods Ltd,AWG Parent Co Ltd,Parmalat Finanziaria SpA,Pirelli SpA,Metrovacesa SA/Old,Generali Deutschland Holding AG,Iaws Group Ltd,Van der Moolen Holding NV,Rexel Holding Netherlands BV,Fresenius SE & Co KGaA,Celanese GmbH,SSL International PLC,Perrigo Corp DAC,Vodafone Portugal-Comunicacoes Pessoais,First Active PLC,Centros Comerciales Carrefour SA,Iberia Lineas Aereas de Espana SA Operad,DCC PLC,Duelguide Holdings Ltd,Vita Group UnLtd,Brush Holdings Ltd,G4S Holdings 102 UK Ltd,Orion OYJ/Old,Arriva PLC,Vedior NV,TNS Group Holdings Ltd,Emporiki Bank SA,Vodafone-Panafon SA,OCE Holding BV,Kone OYJ/Old,Cattles Ltd,Aurea Concesiones de Infraestructuras SA,Aggregate Industries Holdings Ltd,TNU SA,Autoroutes du Sud de la France SA,Zimmer Schweiz Holdings GmbH,
2015-06-01,Charter International Ltd,CEMEX Investments Ltd,ISS World Services A/S,Finastra Group Holdings Ltd,Terra Networks SA,BIP Industries Ltd,Boehler-Uddeholm AG,Fadesa Inmobiliaria SA,RHM Ltd,Alliance UniChem PLC,EMI Group Ltd,Cia Espanola de Petroleos SAU,D/S 1912,Canary Wharf Group PLC,DuPont Nutrition Biosciences ApS,Gjensidige NOR ASA,BPB Ltd,Peninsular & Oriental Steam Navigation C,IVG Immobilien GmbH,Evonik Degussa GmbH,Logica Ltd,Banca Nazionale del Lavoro SpA,Banco Espirito Santo SA,International Power Ltd,Banco Pastor SA,Burren Energy PLC,T-Online International AG,Royal P&O Nedlloyd NV,Invik & Co AB,Coca Cola Hellenic Bottling Co SA,Group 4 Falck A/S,GSW Immobilien AG,Corus Group Ltd,George Wimpey Ltd,WH Smith PLC/Old,Banca Popolare di Lodi SpA,Alstom SA,Xstrata Ltd,Wella AG,Northern Foods Ltd,Cattles Ltd,Aggregate Industries Holdings Ltd,Carlton Communications Ltd,TNU SA,Stork BV/Old,Nobel Biocare Holding AG,Debenhams PLC/Old,Grupo Ferrovial SA,Celltech Group Ltd,Wanadoo SA,Fideuram - Intesa Sanpaolo Private Banki,Danone Baby and Medical Nutrition BV,SCOR Holding Switzerland AG,Skandia Forsakrings AB,Kaupthing ehf,Glitnir HoldCo ehf,Union Fenosa SA,Invensys Ltd,Petroplus Holdings AG,Banca Lombarda e Piemontese SpA,
2015-06-10,RAC Group Ltd,Kering Holland NV,Grupo Ferrovial SA,Dixons Retail Group Ltd,Landmark Mortgages Ltd,IFIL - Investments SpA,Industriforvaltnings AB Kinnevik,Celltech Group Ltd,T-Online International AG,Imperial Chemical Industries Ltd,Allianz SpA,Xstrata Ltd,Cia Espanola de Petroleos SAU,ArcelorMittal.1,CEMEX Investments Ltd,Global PVQ SE,Immoeast AG,Banca Italease SpA,Nasdaq AB,Deutsche Boerse AG.1,iSOFT Group UK Ltd,GSW Immobilien AG,Laser Holdings Ltd,BIP Industries Ltd,Carphone Warehouse Group PLC\Old,Terra Networks SA,ISS World Services A/S,Charter International Ltd,Wilson Bowden Ltd,Corporate Express NV,Thomson Reuters UK Ltd,Banca Popolare di Verona - S.Geminiano e,Finastra Group Holdings Ltd,Banco Pastor SA,Debenhams PLC/Old,Oak 1753 BV,Grafton Group PLC,Arcelor SA,AWG Parent Co Ltd,Fresenius SE & Co KGaA.1,Fideuram - Intesa Sanpaolo Private Banki,Cosmote Mobile Telecommunications SA,Alliance & Leicester Ltd,Somerfield Ltd,Northumbrian Water Group Ltd,Coca Cola Hellenic Bottling Co SA,Group 4 Falck A/S,Hypo Real Estate Holding GmbH,UniCredit Bank Austria AG,UniCredit Bank AG,Corus Group Ltd,George Wimpey Ltd,Biffa PLC,Ciba Holding AG,Fastweb SpA,Nobel Biocare Holding AG,TNU SA,Carlton Communications Ltd,Aggregate Industries Holdings Ltd,Orange Holding SA,
2015-06-19,Klakki EHF,Pilkington Group Ltd,Kidde PLC,Parmalat Finanziaria SpA,Thomson Reuters UK Ltd,Banca Popolare di Verona - S.Geminiano e,Pirelli SpA,Maxeda BV,Metrovacesa SA/Old,Kone OYJ/Old,Business Objects SA,OCE Holding BV,Vodafone-Panafon SA,Allianz SpA,Imperial Chemical Industries Ltd,Cable & Wireless Worldwide Ltd,Emporiki Bank SA,Fabege AB/Old,Pearl Group Holdings No 1 Ltd,Group 4 Falck A/S,Coca Cola Hellenic Bottling Co SA,Fideuram - Intesa Sanpaolo Private Banki,AWG Parent Co Ltd,Granada Ltd,Dentsu Aegis Network Ltd,Solvay France SA,Alleanza Toro SpA,Chilcott UK Ltd,Chubb PLC,Gambro AB,DEPFA Bank PLC,Banca Popolare Commercio e Industria SpA,Viridian Group Ltd,Technicolor SA,TNS Group Holdings Ltd,Vedior NV,Arriva PLC,Fresenius SE & Co KGaA,Rexel Holding Netherlands BV,Van der Moolen Holding NV,Iaws Group Ltd,Crucell NV,Generali Deutschland Holding AG,Celanese GmbH,UniCredit Bank AG,Aurea Concesiones de Infraestructuras SA,Fineco SpA,Woolworths Group PLC,Capitalia SpA,Scania AB,Alliance & Leicester Ltd,Centrica Production Ltd,Invesco Ltd,SSL International PLC,Perrigo Corp DAC,Landmark Mortgages Ltd,Dixons Retail Group Ltd,Orion OYJ/Old,Kering Holland NV,G4S Holdings 102 UK Ltd,
